Gender,Height,Weight,Foot Length,Hand Span,Shoulder Width,Waist Circumference,Hip Circumference,Thigh Circumference
0,168.59701446726882,60.17928115783175,22.961543005379387,20.29664586969661,44.85353961581914,78.19651390485646,91.29951599250504,54.26368996731522
1,168.2308539746652,71.54791321739376,24.546334947532127,20.51991750207824,44.719091360292346,,94.2472442151711,60.70031163728975
0,159.41857617199346,58.9714045632815,27.03448421147616,18.68203678817869,42.03293581266843,77.72427073833141,99.20064197278462,57.70295131680472
1,165.41896714280554,86.28716629104183,25.90224457809576,,44.77865859803731,83.03817274460737,102.91608857225822,63.44815363995654
0,175.3808051314245,71.3188620288111,27.84696520266332,18.59760192769472,44.98651252040558,,97.73739400069462,53.60206764905226
1,170.19475051462146,73.38534574864335,24.236528423444998,17.48774798101142,40.93525731002441,80.99429214067625,,53.18984079661224
0,,64.20146992796182,26.62063470951367,,36.80680017776181,70.87879609211915,90.1671271183525,56.929390975399244
0,166.02845861696002,67.68303690549564,22.563690189594357,17.209543226356654,43.74612608166365,80.75867988991574,95.70727765018614,60.11417299262278
1,181.97692419335615,,30.618774332417225,17.71790135483696,42.22977736554261,86.67461019649437,99.17137618767154,
0,168.46726530838862,63.48475151213113,23.677883851324044,,37.81426274898428,70.14735167962888,93.17921907220301,52.73478825709912
0,149.1712785592194,60.66308976557226,20.377449278182425,16.23200338065635,39.3636049155824,72.30956953898831,94.50128098829701,49.328157306681
1,166.18458382107445,75.19962968618636,27.563082001899666,18.96696882507107,44.579725632215236,84.37223903737086,102.9281170305597,64.78350361341417
0,175.4300730764649,66.10799310282151,,22.188949505070845,48.05601160509063,77.83383521389757,,60.192907889780905
0,156.42113552914753,68.00540327498058,20.364908435018176,14.75984385454008,40.27988089379558,79.63291227516041,96.00550002526414,56.65121080850804
0,161.76056907812065,55.310260695638526,23.879714298670084,17.077034453305924,41.00998950436415,73.34388514776553,91.65875916797668,53.21210834370383
1,177.78769725153168,76.20781083343788,,16.96909464415161,,77.40936974395433,99.14606441495528,57.280682315894275
0,172.0940545866983,72.77741436689764,25.39627789460587,21.246738160710578,43.341658642677466,74.7470110133029,,61.964646423546185
1,170.24134898305462,78.2478980116506,,18.421452303841185,45.272650384193454,85.7498075502007,101.85607928704765,61.5524938730478
0,161.4570765623395,66.31236079328873,25.344579621548952,19.30543688179231,44.792440608831505,,101.5963226156997,
0,150.41758260026572,,24.474269893377066,,41.78140821840239,74.72692263837438,91.04283102711032,54.553543289270216
0,169.51224394775227,63.65448752623922,25.16751968831085,,39.50408807166909,75.03511358773753,98.35394862744388,54.034146429560344
1,,,28.58844224914165,19.367555442258478,48.596855487505515,90.04703260278369,93.96219658350576,61.25174205722563
0,156.3118513572273,61.898010842567814,27.325395091154494,,47.89301892805723,81.02020657411742,,61.93674966145613
0,,60.664107049397984,24.039159214490414,12.928199834570142,35.482482970333315,,96.62808278288875,55.99175513483548
1,182.02956596061446,74.09830672023867,26.032761754616565,,46.57460363982413,86.87370372757093,102.11313622227428,63.49536269226303
0,160.14292880473386,,20.726807581453947,16.12092630403341,35.62405074290468,72.97933708428998,85.6661378118535,51.24738715807747
1,176.91201421263975,77.04938543199816,29.72577001269677,20.310409899117538,49.48240194396238,85.39944192494114,105.38861250286266,64.51235321658459
1,188.92967243924164,78.79617589959868,28.156000484179994,21.20625405515973,50.464089434706416,83.43091992374205,,
0,157.4765509338805,54.79959785548599,22.09849863189707,18.183513797258723,40.33938029319024,72.04536977352495,92.38814549531922,50.06670879893369
1,,74.7485869369042,19.921610530139436,17.610432933246365,42.52949611305407,80.77100722616792,96.70031569821575,
0,169.66646917681132,,28.067815073893556,17.790249700486417,40.957824901424054,79.5846459156886,92.90697041598968,55.16024943306699
1,168.40488584860745,80.58313693144531,25.501514346362864,22.264654500820395,,83.6962401704439,97.82072313815358,61.79705407496078
1,,94.13098463333884,26.922906405747714,21.19832130689924,48.7732068114215,94.79246037867756,,64.55391855935763
0,,53.84192122360467,,,40.23361915749647,75.03390555412393,93.92686696200671,54.76296961810343
1,172.72283999501394,82.80619672800532,28.78928108536893,19.388154941145963,44.008308202312975,84.87856422332213,102.42095346395968,62.27466349534158
1,179.99674153458764,,21.651226925592713,16.92604760110474,42.69423024001282,81.6065097526664,99.20804433185357,56.208171196890106
1,177.24948385980156,72.70044079816806,29.676420804532974,18.47048085751938,44.24847897156326,85.17655867980528,96.68429207393623,59.64540525647228
1,179.5882089310943,81.4358834382541,22.816102455885577,,39.88881015853063,,100.98747862751786,
1,175.2804821320175,76.86755112442016,29.650837010713584,20.825789054137616,48.97221375251025,85.02661085927947,,58.91954945249876
0,161.42522622259926,64.84620884128074,20.73422774806205,18.17062585831493,39.094699596444904,73.20741594974483,93.96869365205512,56.25563331029261
1,181.95133707902218,78.44473760172765,33.27212932515823,,46.02550298309214,89.23844835191575,103.20949618982549,59.72588869558026
0,165.4746403384359,60.35029398583698,23.749637863240725,18.587231802075788,40.144355048959845,79.45948978400433,,59.621037402415865
1,182.1087553412831,77.23328138649669,26.842716886745364,21.238446352077744,46.33042816605674,87.1363908141249,97.92165240093927,
0,158.05528276347914,54.639761445023225,21.53538783189623,13.794058607255838,38.24600040147166,,,51.51432764021847
0,,60.713512166747634,21.839155439826804,18.94821472801333,41.18585871304969,70.64780319582874,96.0221372112454,53.6637269429752
1,168.07558679120325,71.33956522349003,22.846500401551225,16.0653807157162,40.967964292746984,79.12498401660662,88.91674989922436,53.77380310488816
1,167.10282100225098,,30.194864594621208,18.436460645351737,49.612801009527566,91.84660998346814,,61.69471707864815
1,174.90296225415693,,23.170478504221773,19.56927100321879,43.91788842317695,82.05807665623088,102.85793937449148,57.25070162987376
0,164.46180002211813,,23.538373159076716,17.21005832466466,39.939478233782026,80.662344997361,103.17186963663458,56.410081677227794
1,168.96352980287134,87.14992148148545,30.701298746195434,17.132279481869247,43.61578232571857,98.05604093682727,109.51963007342599,64.87382516396089
0,169.58066819399622,,19.474261820660637,14.755829576604347,37.356131301051875,71.52832908536894,97.45941771473484,55.77305721763931
0,166.1835906118249,59.08572492903524,,19.011306720712057,44.28759998523311,71.69304866347976,94.62090590354656,54.04123040041158
0,,55.728590024963495,24.98122376744224,16.856050107649228,40.64198687974892,79.80158219137081,99.9309347040646,55.6401898645688
1,185.36777206666574,,30.689543947012524,16.370034970140672,,82.38375314877946,95.97622621159182,57.855441822870155
1,165.78740054805402,74.4723597481889,27.180616920241906,,46.27669395814315,81.9939368953562,103.56847191347731,60.39656517946004
0,149.06768498935665,59.39527575951743,20.163452452888592,13.013196351665647,34.871463691952066,70.08578569890491,91.47054655482933,55.69535976876709
0,163.7685902139901,56.41024394149548,24.419931382653886,17.85506036595952,,75.78333900357268,98.43315651347132,54.18149375677703
1,171.76027631596006,81.97794807070579,28.15704245789536,20.283493760304033,46.77552753582076,,,59.497233216062384
0,,51.65735789847717,20.989367411219146,,,75.08531569203261,94.66150539379781,53.29605389628074
1,174.82073808466478,69.18685767564338,,20.832785318198308,47.10992255393145,85.67246690832933,108.326041983296,59.02638206167144
0,160.05784386194048,60.51636894175689,27.992316295237057,17.834702283996815,41.027847607915426,83.01290431654462,89.3223576804851,54.697561028034684
1,,87.11459040536215,26.533609991402447,20.87092643435356,47.814286957386145,83.97247967207996,101.26517967092802,
0,174.27729260584707,62.421624738293,26.079119564350442,,42.79768584952695,77.63664950302756,99.70455957600677,52.51681908950501
1,169.56599955331674,83.35521113417595,29.098765858572303,19.299593566593344,45.958083614898605,83.32457351572481,99.80711601046727,
0,166.89880777311552,67.2378622629808,19.90368371072666,,38.94807217975225,70.5741773922752,94.40482284593952,55.336370329851235
1,,77.98619823738753,23.89715459076285,,,83.22579688648702,95.81298830380257,55.35179529462993
1,171.7793532089167,,21.99450227551433,,45.12230472344639,90.13668517164653,104.6528742252832,60.87971190003729
0,157.78125922374957,72.84795296438386,26.651653866206978,,,86.24744578977369,108.4653168849092,54.773717406767986
0,153.86482634652046,66.22672277305448,22.161371437398667,15.321474148444588,36.70263532227416,71.99572315885241,88.95326452140432,53.64997963597863
1,171.4909372072775,80.10923351647392,,19.758488208808604,,94.90522884744675,101.3590944675923,61.80391520106478
0,168.88864252241194,68.83646970694167,25.565809840843166,19.115277636043288,44.3605660665583,83.90274775845062,97.06827019157566,55.38434015649627
1,162.33844780453944,77.29082372262368,,19.23374467564805,47.123279834291964,89.4924248020452,,59.98898301970465
0,156.59801138305204,58.637628473355186,21.57093847431901,15.986481010650076,38.23634091713615,75.24472295000788,,
1,177.29484047614534,71.93472752331523,31.410449816006228,19.080680234013492,,86.83360341414594,98.22399161605703,
1,188.4853486093788,87.534551315519,32.86205403206379,21.150324129604478,48.112545219210226,87.85704902574786,102.04019670812573,64.9085441263381
1,170.393656413661,71.45806180264174,22.543677638918904,,41.525576982565234,86.81888715005066,103.32983903219987,60.59154364262474
1,203.02908516972346,80.55344405890567,29.348400774337247,24.890026836480427,51.7460991187867,85.95620609094006,102.09432544976508,58.22285682945608
1,173.41242584856172,79.57333272425747,,15.621829800266363,42.806253188897465,87.06054927211721,97.63001802972715,60.71980954372948
1,173.20466349806608,,30.40228851707299,23.03461424971747,49.98124705534914,80.91706920055816,97.13601053246128,63.11517480840326
0,162.16815140460443,70.48581793927858,22.148309695850646,19.18313070904139,41.231806229405755,76.31410839310838,96.79587219490053,53.14765603075562
0,170.04819674899062,60.053262976827995,21.93956838862099,19.696494101145767,43.36886110755328,78.88400623652261,96.81812312572852,55.116771294608036
0,163.41530838794932,,22.28818411260354,16.29486086218986,41.72522677744433,,98.62020974599523,60.426363823237686
1,172.39169768505386,74.89913624900072,25.091419579450033,17.688081947406943,,86.07490993150218,94.1665830862109,57.40193032275277
1,174.15555954223584,82.14542268117174,26.400352672102677,21.74453771453517,,90.91680426194635,103.15660944777133,60.61022902020841
1,184.62797421139905,78.91460500902373,31.347711741702348,23.70343151085597,51.43271461698694,88.99970797646874,,59.004370821026306
1,176.47536045752437,,24.10692206350512,17.621376713432344,42.97789514187957,,94.90521906405917,60.593325394584
0,146.6381205634653,55.62801556285949,21.817985708685658,18.53857780030504,,76.29545310622417,,
0,149.68876997079894,57.41674965171773,,17.329184492938328,38.89536791032176,,97.18430324447256,52.84278207610044
1,175.03742095435464,86.25351888587502,27.26183337985443,22.597974084230756,49.13801518687814,,104.94022034142105,60.011747383812654
0,154.59793332721455,63.13385077087595,22.40316715400133,16.728870146208592,41.66656332527851,73.5204016614452,98.8576706007172,55.755710465129525
0,164.03798229695113,62.090729629178476,20.1490656232372,18.318405552394044,,75.10512895636771,92.44696282775124,54.39415184510316
1,163.43876287097459,75.2082101359344,25.502905783799672,15.243166224093851,38.85880036917946,87.87499578591755,90.15475181300403,56.20250230785662
0,150.55452720583622,68.81427156983827,24.247091204946457,18.406429401773067,39.61051966806893,73.93965613633293,98.05756931173411,
1,177.4961240961195,78.75533747632419,20.836696240745834,18.09810004066784,,82.9820922420828,106.40085935695672,57.96923666088206
0,,60.944104625408976,26.068934817051886,16.399036614568388,40.00021960146317,,105.04728155046055,55.52609406473254
1,186.41001583545213,83.59323435721912,,22.78150567950225,51.37362713115344,91.29591766581866,104.55216011677005,65.94575295702046
1,166.68628777562748,,24.059840761162032,17.822370291044948,39.527906320183114,79.55231130534146,93.026431237235,61.72082758483503
1,175.0214263142972,76.66509076024063,30.43924470035907,16.264023632129188,42.51693200085264,87.68045216866732,97.83978594170536,55.69809803249656
1,181.100611739076,79.10249991520625,25.557776585057628,21.708395707667385,49.088883895465436,91.60523310957109,107.57944061986119,60.64568461477506
0,166.17301968764718,42.103289920228825,,16.66872567699419,41.362022678836624,72.68111163172377,90.74420884869664,52.47486373234276
1,173.67122771309843,78.44778235832209,24.101676365843336,17.96507611611464,44.670319080793284,88.93851587751523,107.71037979112076,58.26074327793583
1,171.31499464913222,72.85575693218226,25.855205813242456,16.184956250587827,,,98.28999308708401,57.74166898596636
1,174.3446804463593,81.27882607596293,28.332399001993533,17.113821463924832,42.60057484287068,84.48983313602545,103.404352542987,58.59761253157028
0,167.96532140360284,55.92233497724044,21.597191644831263,13.770450595382323,37.447272676447305,,92.11959268112555,51.17968904250319
1,174.19759531070366,76.65612270205852,24.01344764504805,20.375158251658632,46.81037829160231,80.80394986196583,,
0,157.90505286096814,59.39181238739841,22.82678066769076,17.25258592042379,42.08836504298007,,104.39396902107966,
1,184.9081890582368,93.44913785735324,,18.931186774814485,,85.13409461962611,107.05506334327082,59.17225948010104
0,167.90812327173256,59.50396731144675,25.940241949376837,18.50480903811526,42.18962355562201,76.98342270676066,100.6621970136414,55.5922236538483
0,169.31251409817614,68.21762008066446,20.265637197930534,18.951793775741343,45.35506906474163,75.35820374962829,94.61036076404916,54.306658427361064
1,178.7165113790516,70.95920496846173,,,46.32531985501212,89.10510265505546,102.31342963795365,63.375751820047356
0,163.68516041932568,58.70065987300798,24.733799944452365,17.621493262160122,41.06166031566179,78.61377786728107,96.41441426340687,56.1324246484927
1,175.4438451025393,72.72074848713552,23.120452050715997,17.570779428015033,,84.72774497848843,99.32370630802873,56.929634126091045
1,177.0271144466735,84.99325213844251,30.788342848523897,,46.48759292606017,,103.09014174643202,59.46858893120127
1,174.8786516997194,,33.49591823508016,19.990600753368177,,83.66554323626832,102.95090698204824,60.628879816920865
0,168.42543029017784,64.04941414849159,25.12193035105537,14.173130368700138,39.420300565712964,71.49119870450514,104.1946567017811,53.83377022929525
0,163.2004404137498,57.64144030127267,22.77861195757727,15.60576838827216,40.19610858816449,74.38135340515356,,56.44974935296073
1,167.92720431920753,81.03422097962796,25.173142468700505,,50.32610361139875,85.6889791395262,98.07256079147848,63.6523155181767
1,,77.6959535983394,27.37617895064036,18.260540944357174,47.10740028636802,87.35173398665546,100.05421354831421,58.27302609796553
0,165.38869352825327,64.8947113937866,22.130493474750057,,38.608925801177016,71.58956828097827,97.0283691666606,
1,186.84198024743648,83.41583314251652,27.340786458133273,21.49976080389404,,92.55276316487118,108.2279424555203,64.15431510916555
1,177.5030294176016,66.5029899412775,29.634324488234334,19.458858269071893,45.65734823676702,83.22670578978037,105.08736478887549,62.68697573135318
1,170.10829461930143,,,,,84.89261439697829,,60.05403329281344
0,,59.25169121608599,28.974305594528644,17.245246963722796,,83.05475711187695,104.8107685858293,52.87569574826242
0,166.71651803827802,58.39598586297065,26.356609948481104,18.867736140962997,42.96110064033377,71.01268311746567,97.72863288175783,57.21200441584048
0,167.38534437766418,58.40165555473539,20.417736365828553,15.160198717853504,37.55951857644299,66.0245558438016,87.63839689428445,49.848959452811876
1,172.37671844664442,69.65150139172637,27.781972886744274,16.515276559823427,,85.54134275719277,99.58388301438073,57.75449061068716
1,179.641222571041,85.26241945465122,28.939421242641213,17.90201330977879,45.11622491565977,91.39365588588515,100.3550254033988,
1,194.1582274991477,75.03108912581881,30.33181791435713,20.53752801508253,48.43751945093042,89.38629240198217,101.36643183277721,58.654321516162256
0,151.97411851738525,61.24136215457737,19.59322291192859,19.764774458122393,42.4282887470779,66.86548831473937,89.83341283430264,54.39895021466832
1,180.5015376130401,82.9063125685599,25.113785594835853,18.61562871805253,43.14083679308387,85.76798949233246,,
1,170.7893739534057,66.01988575280436,21.226648959120354,19.379742843346044,44.43769066641182,,,59.24459991913102
1,164.89781273525148,,27.179576237950144,18.298066885655476,,79.05085333827475,88.29078198159984,57.10777114805698
1,170.9571080706244,,,20.257186940266024,44.612332502448616,82.0589956730233,95.68383529715695,59.353550235172946
0,159.5648884262419,65.30417406462861,21.856278054085656,18.72742130867501,42.582745197676765,,93.07223516040904,57.48321981554779
0,,69.08323889316614,23.367652370469397,16.812307468108415,41.603130166484,75.28894811555512,93.07615070108683,54.41762329332346
1,168.2345734568292,,24.569489165272476,16.484338028521684,43.92513028021316,83.49899678940383,,57.20091184644053
0,165.21283842606096,62.43382975962192,23.20984864124334,15.582930345488245,39.72822302538958,75.10247519165914,100.55586790370378,56.35445170471773
0,167.398786620141,63.66465146393325,20.54603862608202,15.608203827694338,35.259898873843824,74.21997336296737,93.06928887250858,53.83914404768961
1,,92.33978284308304,27.879977070536103,21.400533989751473,46.799884343654675,85.17355991553092,100.74857893704561,61.23604023100535
1,181.91494568833903,84.05240471512373,23.84722447824509,16.97013295256824,,86.65509572266512,94.06295707075076,58.72978429739439
0,157.68682636040256,62.41901087507435,27.761155002010163,19.63155919884765,,77.2509885745593,93.07418377289235,58.60471723399393
1,178.87538163799422,90.57590673219674,30.160186651838263,20.243543771202557,50.512459727408086,88.916959354588,103.30346091529175,56.747743996642974
0,155.47110914461626,60.89827903764417,19.775908138523338,17.926856613215005,,,91.81555654461725,52.2684407080473
1,159.2836274686123,80.64448829413632,24.706151769403167,,,87.93478594530671,92.14465967033773,60.259041117713295
0,,63.43809665269402,20.466173005282997,16.23928803506679,40.29814167174663,,99.5774997410524,57.30554038224325
1,171.63883024488192,78.62887016038104,20.94065366878058,18.95367293464363,43.20094047737827,83.97815632613218,96.29408694308812,58.090904104707164
0,163.81841395852013,66.69275823394507,21.553031019344377,15.853762756039913,41.88809665803346,,97.52249389207898,55.36821457435588
0,161.33181814026358,65.16853673552367,27.770284723979533,19.626962929536564,43.13000726649158,79.378664467716,96.80896930620314,58.84576930294093
0,154.80197354046265,58.44736546668777,22.87989528304143,14.736762575994021,36.96189484093844,,87.12513229900483,54.31906206579495
1,167.98035948815223,76.96212387770055,25.96557728380979,17.929287130351874,44.44681177103498,,101.55144157574652,60.227610119228714
0,166.3629781154125,62.41765446118159,21.05123292231117,18.392924881848604,45.272361910274405,80.75062482648467,100.20655904556415,
0,165.82531861086161,54.87481259516534,25.665561053250826,20.44742852038428,45.888383844516284,78.70684814305427,97.24044625134802,
1,181.65250231024706,,30.06184016564845,19.666263181534106,46.26216445838264,83.54518648045024,104.17945982346603,65.71327535242959
1,173.61722723812076,77.01180774368522,28.44160322646969,19.62874252532545,46.179291829803105,80.94846328626433,97.23389778451936,59.927815744663825
0,169.17308941903133,57.192618457021986,22.228917492584902,,39.72095010045496,74.38894223355538,,48.475253093203534
0,161.08103271280368,68.3322602875987,,15.915842878191663,38.49091415117908,68.84703001130593,89.74680010944519,53.69131213376883
1,181.79172395961476,78.91546659145199,28.36237953524704,16.545602309960145,,78.97322368204773,102.16022965554492,58.23230619179085
1,196.7304477271287,80.9480575270198,31.446050190284858,19.62334485344469,,87.09271392947522,105.59418537333906,62.67560516760123
1,172.72902548302747,90.16021343290154,29.065282904016872,22.517677279869933,50.71403548179673,91.20297673348502,108.0869214098434,
1,161.30347830467312,75.27977695692255,,15.339443330665418,41.356560093597224,85.46980481984083,103.55969764592024,
1,166.92659343894647,,,19.1939182423034,45.01757872858707,82.77039115937242,95.43389049831539,60.204455022703634
0,150.66577859483027,51.25912347039539,18.557759551182908,18.863730682333326,43.809690361933846,73.69760445236746,96.06586297020965,56.2097676525656
1,,74.82071033989197,30.809581963274834,19.40800505266698,48.428974140311965,83.38696097991108,108.4774161559231,61.600026708965565
0,149.60873194745355,51.9493809961039,17.320854966432826,14.305726989565308,34.491449796971665,67.29983992895662,89.72649192726715,50.24186955867338
0,157.27744921028213,63.931461219486096,22.27665461032567,,,74.33641724138579,100.6142304447677,57.99463274986601
0,169.1206074977747,60.59833980424982,25.553089851524298,17.9962414329349,42.71756377312564,72.4266344714231,95.89289834244755,53.80698588799712
1,173.05901127094984,80.84934830958633,,16.29463472403936,41.059991366582196,87.33898265313553,100.45616188777319,62.58792166341997
0,171.80294307798022,58.958275290011045,29.762663697651377,20.208703464184293,46.13378435097874,77.17803057392436,105.26488541191449,55.3661086000944
0,156.8925713763553,66.1111429047879,,18.567582047789227,43.243139578502195,79.27210239387324,,60.59040529526298
1,160.60570843337948,76.07908366602602,25.960874656158374,19.536362707293193,46.36056312696674,85.99297221077109,,61.45801521260785
0,167.37500647770028,57.12579334971039,,15.530309716322662,37.80797897547548,76.46780702990567,95.52904578037986,52.209866792405016
0,164.31641063350304,48.844176363094704,25.424250553428262,12.26885112180574,33.12683822463964,73.3417583829609,,53.86204585753933
1,171.33643414553026,77.75094333879252,25.954655556760006,19.010021766817033,45.108974242216966,89.96906875114621,95.29747193336374,56.830923674804346
0,163.21740680095485,59.109878202090606,19.91500825128076,16.37634365706236,38.20610583614088,71.70091200446126,90.48163112511946,51.60098622061472
0,170.58768583282853,53.78621111393748,26.061304994185633,,43.17125863625638,81.8032662077949,,55.77019500673203
0,187.05658553704228,,26.302463668076733,22.09259217089724,,85.44109505132741,98.2581584769845,55.29288616726261
1,176.63874277715817,79.51753404488473,26.576875314446855,17.26676126037896,42.571797442110686,84.63993706942654,102.9961005871902,57.19092842490021
1,162.6584611957927,73.82419694262633,27.706296235430827,15.399633300458397,41.909436869773515,84.84042244642907,95.95516457405887,61.20869877439281
1,172.17144944977602,79.28737471555374,28.326711675833888,20.95497477235367,41.90689642498511,73.450916223765,93.62494884377168,57.80822943325131
0,171.62066674323646,65.2590382096783,25.973540053252087,17.33061560906513,,74.2367562658233,101.76254078607565,
0,168.90632965278047,65.84732192384911,28.291946114315568,18.28998285076889,42.09885852910801,77.13581611009668,92.72005601109709,
1,,80.63726026282542,30.75981400211265,21.608244560756518,,87.64085406225303,,
0,165.03888942470078,58.883379695712364,24.849065252284124,14.581577268111307,39.65430350760739,74.48931558767283,93.34031706035248,55.405369221247184
0,156.11940924019135,,23.186021802360173,14.363880201065609,34.77599096426845,67.93692096224763,,49.95344397534434
1,170.61378876826353,75.74241644431714,30.464410448368575,18.61646627868758,41.632732844723265,85.5069661850473,100.86014635845942,62.41140533122868
1,178.20183325019764,,24.864442573213857,18.17135987106559,,92.46225339708849,100.89866013854785,61.599376996649035
0,163.44118968315385,,24.445390107735136,17.96111261918422,39.45258344963752,78.41972216670372,97.99177625011122,54.91809075107056
0,166.94876978439862,61.02235036023668,,16.366173068915828,38.83739445805888,77.95732211949424,95.52116730376194,60.96095055125466
0,165.16496752717384,61.23997126626072,27.620417354769547,15.289634518604952,39.51727566449368,78.85422732293901,94.1443686516819,53.58121384269646
1,172.6713053709627,79.48243699762561,25.961980587169982,20.998810281705502,47.78977504215158,89.0589817890496,103.82338722422926,
1,176.50733574392413,85.54310123054663,30.709348403305235,20.052612072955334,,89.42750508408162,105.59157058284451,
1,161.02247772652836,67.51274331619783,28.05109847373029,16.304383704107927,41.187548973586956,84.15623088860092,95.43062332483277,58.53752282625721
1,177.0156853689206,,24.198234540423623,21.453452850709066,47.09848832992583,82.37157819320142,92.88195134032688,58.210638483204214
0,169.75712885834076,62.16014852952141,22.93635716028608,,30.74751990231562,72.33873613906138,,51.20983641282059
1,177.27357546454886,68.11118839854223,31.40056026691969,20.217526370905233,47.836764211450294,90.64911094277969,108.56795970257454,62.947132191539794
1,185.09262997323376,71.20723336837858,,16.868053757986765,42.265002406155716,89.46171712583076,,53.09344712041228
1,173.1064715610415,68.52368461300476,19.220133399804155,16.31316945916479,40.804423875507055,84.89767185217777,92.7642638336963,58.29199878770046
1,183.13757099596197,84.12189964294313,24.51593312145716,19.42474718787725,49.14667585219198,88.27617969613233,104.73618909047104,62.22884408370016
1,176.25687169177064,,25.40891376580413,18.913934078166687,43.77445271824927,82.1031191922329,103.37632020814948,61.4579375514706
0,158.91089946523982,,20.758967511466945,13.35475696501716,36.45639948284718,71.20221844085904,94.17065242388563,51.816602512541095
0,164.29931044602102,69.0973427176244,34.21113862211136,,,79.59382143214799,104.17732273476308,63.68480594716707
1,172.00554853247988,75.87249034691308,26.192984200273468,15.673524444981537,41.745045240336644,88.79613969648119,100.63439662326917,66.39127505921232
0,162.288997962062,58.8154046534326,26.202355361560375,,38.64763584077612,76.2634222153123,103.61423095174258,58.014107032690575
1,176.85497189338932,85.16752421415543,26.79070599754167,18.943067618117713,,88.32136937378736,101.28794821714725,
1,162.3813355562782,80.92531451402323,20.8588802857209,17.888089226529758,41.226657656510845,79.82498659556805,95.17136284780351,62.584550398476466
0,151.7730714465767,66.77676913191542,20.19507687146033,13.919845344059706,36.431022235746376,69.56814722789129,96.40427040904734,58.30929672987738
0,165.89700121365766,63.66517796518174,22.538839304937056,18.786330282086006,40.478767238175486,73.73597172736577,86.52332171048837,57.418663192886825
1,,74.5429405975068,25.558812115767463,19.716931739096943,,87.87740341088286,91.50792667768975,61.798675115028644
1,165.44062308140212,80.24111506845203,31.739661363663714,22.4057527285708,50.47271322854624,94.44923469938588,110.02983085903165,63.510718486947866
1,173.0146901231446,78.22792579338861,32.82225601625996,20.11963752043941,46.586992227826165,92.36943734108476,,
0,156.95962135071886,63.22222311672583,,,38.499129629532106,,,
1,178.19811764290398,83.3901900370573,33.550810486403044,21.88011775793665,,92.00057443940884,,61.84345617560911
1,174.2522975097382,71.7488912562069,25.688118165730163,14.813178304361415,36.00578592791805,76.00887537310884,,53.52005426233925
1,,83.28352007619512,27.06039773309983,19.365056019710412,,84.6239173682886,91.40738399706353,60.67090149184152
0,161.73558999876775,55.778807002540574,18.10235690692415,19.24016252607615,39.7111762555924,,91.81822224739054,53.445052528691356
1,169.81858676758083,76.3351896439044,28.340466881024028,,50.7449031550429,,106.37012103120914,
1,167.77600047262047,70.90243562020422,30.06976700167316,19.253500697213322,43.95902221325639,89.23838528192945,94.9171111396411,57.89177176063605
0,161.56639450165065,61.48381405389693,26.37336202800807,17.49735712986902,40.508779739968645,67.24923556339787,93.31284994468541,49.12326225407074
1,,79.54163103642433,28.513909624315907,,47.50296818225449,86.7502750585877,102.05050872436976,63.735484451882826
1,169.7591312090193,69.20944401301213,28.94426838848568,17.282316871768504,43.48129790453484,,97.56022124213038,63.31990116725891
0,166.4900024713542,66.81541401851973,27.32968300651416,15.386147089008523,,77.31138376882363,100.91839864768426,54.33082093931173
1,176.9094377278911,76.74162451210591,29.937551768943372,18.480353966283648,43.41505041837483,83.51203213862588,102.30577695370208,54.85470917751033
0,,,28.78370377354291,18.37080441429696,41.002636292822345,,93.6827462899531,55.283789889429
0,,66.69973719433784,20.13822752513467,13.686563103161324,36.67322150009893,75.74614092381523,90.0859426884845,53.04758271271181
1,185.1359795019533,80.49799908113782,,23.83444874401066,50.38996355801555,92.40115327926166,102.33888044658174,61.77209045521265
1,158.32268633464503,,21.361328170805393,18.051416660290563,,80.46088185581196,93.29255697125693,60.024710751368644
1,169.10194654685938,,22.52022377581675,,43.2158202426533,77.38207126724332,93.90582986711397,55.30309201080844
1,158.8172661890223,64.62578661157524,18.699884311056273,18.115458082429832,,76.86664679291778,92.07708699430982,53.77846238910017
0,,57.52460119018836,28.86114808418524,16.8795773908276,38.92231215564519,77.28713744220528,96.2375232288142,56.18720892264072
1,,77.27165017988278,21.208383927912152,18.33114177712284,43.22356517670827,84.90380353251602,92.23995290793316,54.323719030059515
0,153.80487166637255,54.74420107275243,24.146916986634782,13.785049561363211,34.95709693972502,73.62795029254299,90.87468582000822,53.37201794888609
1,170.10148867339703,74.73630031188675,24.686831434580316,19.178294813643483,45.01513547438395,83.80189267662182,95.01050187984515,
1,170.81346803459567,81.14050044159146,23.175593651102893,,43.70575632321693,84.97723707521783,,61.38354104795958
1,155.08698703452285,67.92173666686301,28.969274798739868,16.36879069472095,42.012800696367094,82.81611167650374,95.34125852716643,58.70252097100019
0,,60.42127581758253,27.120582730188545,18.456494256297663,42.35741663199754,79.33504519560393,98.36978490290583,58.386990908319994
1,,,28.957245915605263,21.90556719237301,51.984145585614826,87.85188503798827,102.9681966974874,63.89111699570079
1,171.27736045480887,71.55952196140274,28.583504673122437,17.52900984359926,44.344424703885956,89.88690016821371,106.13609703033434,59.74256517321354
1,178.10448912771955,77.0255639971086,25.70290382928747,18.953082568473125,44.805050293344145,83.09929327271793,96.13404841232298,56.89556340537231
1,172.56536360402794,83.95133930214116,30.601081818549222,18.208066740793047,44.585780428126604,79.92168812748139,,61.41240757845515
